packet_id,doc_id,source_url,page_number,block_number,excerpt_id,citation_token,word_count,token_count,x0,y0,x1,y1,text
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,10,2,P010.B02,DOC007.P010.B02,99,136,66.0,123.32,364.15,442.53,"Our inquiry with respect to the standing issues raised in this case is guided by our decision in Gladstone, Realtors v. Village of Bellwood, 441 U. S. 91 (1979). There we consid- ered whether six individuals and the village of Bellwood had standing to sue under § 812 of the Fair Housing Act, 42 U. S. C. § 3612,11 to redress injuries allegedly caused by the racial steering practices of two real estate brokerage firms. Based on the complaints, ""as illuminated by subsequent dis- covery,"" 441 U. S., at 95, we concluded that the village and four of the individual"
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,10,3,P010.B03,DOC007.P010.B03,99,130,66.0,123.32,364.15,442.53,"plaintiffs did have standing to sue under the Fair Housing Act, id., at 111, 115.12 In reaching that conclusion, we held that ""Congress intended standing under § 812 to extend to the full limits of Art. III"" and that the courts accordingly lack the authority to create prudential barriers to standing in suits brought under that section. Id., at 103, n. 9, 109. Thus the sole requirement for standing to sue under § 812 is the Art. III minima of injury in fact: that the plaintiff allege that as a result of the defendant's actions he has suffered ""a distinct"
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,10,4,P010.B04,DOC007.P010.B04,52,75,66.0,123.32,364.15,442.53,"and palpable injury,"" Warth v. Seldin, 422 U. S. 490, 501 (1975). With this understanding, ment of an uncertified class action, is still subject to the approval of the District Court. For reasons stated infra, at 378, we nevertheless do not reach the question whether HOME has standing in its representative capacity."
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,10,5,P010.B05,DOC007.P010.B05,50,113,67.0,440.66,363.75,496.13,"""  Section  812  provides  in  relevant  part:
""(a)  The  rights  granted  by sections  803,  804, 805,  and  806  may  be  en-
forced  by  civil  actions  in  appropriate  United  States  district  courts  without
regard  to  the  amount  in  controversy  and in  appropriate  State  or  local courts  of  general  jurisdiction.""  82  Stat.  88."
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,10,6,P010.B06,DOC007.P010.B06,81,177,68.0,494.92,364.85,571.73,"""The  Court  did hold,  however,  that  on  the  given  record  it  was  appropri-
ate  to  grant  summary  judgment  against  the  two  remaining  individual  plain-
tiffs,  neither  of  whom  resided  within  the  area  alleged  to  have  been  ad-
versely  affected  by  the steering  practices  of  the  defendants. 
441  U.  S.,  at
112,  n.  25. 
But the  Court  left  the District  Court  free  to  permit  these two
individuals  ""to amend  their  complaints  to  include  allegations  of  actual
harm.""  Id.,  at  113,  n.  25."
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,11,1,P011.B01,DOC007.P011.B01,27,57,80.0,54.92,376.31,126.49,"HAVENS REALTY  CORP.  v.  COLEMAN 363 
Opinion  of  the  Court we  proceed  to  determine  whether  each of  the  respondents  in
the present  case  has  the  requisite  standing."
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,11,2,P011.B02,DOC007.P011.B02,1,1,225.0,137.02,232.94,151.69,A
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,11,3,P011.B03,DOC007.P011.B03,37,80,80.0,155.72,377.82,209.19,"The  Court  of  Appeals  held  that  Coleman  and  Willis  have
standing to  sue  in  two  capacities:  as  ""testers""  and  as individ-
uals  deprived  of  the  benefits  of  interracial  association. 
We
first  address  the  question  of  ""tester""  standing."
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,11,4,P011.B04,DOC007.P011.B04,102,138,80.0,207.52,377.84,377.89,"In the present context, ""testers"" are individuals who, with- out an intent to rent or purchase a home or apartment, pose as renters or purchasers for the purpose of collecting evi- dence of unlawful steering practices. Section 804(d) states that it is unlawful for an individual or firm covered by the Act ""[tlo represent to any person because of race, color, religion, sex, or national origin that any dwelling is not available for inspection, sale, or rental when such dwelling is in fact so available,"" 42 U. S. C. §3604(d) (emphasis added), a prohi- bition made enforceable through the creation"
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,11,5,P011.B05,DOC007.P011.B05,34,50,80.0,207.52,377.84,377.89,"of an explicit cause of action in § 812(a) of the Act, 42 U. S. C. § 3612(a). Congress has thus conferred on all ""persons"" a legal right to truthful information about available housing."
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,11,6,P011.B06,DOC007.P011.B06,101,173,80.0,375.52,380.01,570.99,"This congressional intention cannot be overlooked in deter- mining whether testers have standing to sue. As we have previously recognized, ""[t]he actual or threatened injury re- quired by Art. III may exist solely by virtue of 'statutes creating legal rights, the invasion of which creates stand- ing .... 1'"" Warth v. Seldin, supra, at 500, quoting Linda R. S. v. Richard D., 410 U. S. 614, 617, n. 3 (1973). Accord, Sierra Club v. Morton, 405 U. S. 727, 732 (1972); Trafficante v. Metropolitan Life Ins. Co., 409 U. S. 205, 212 (1972) (WHITE, J., concurring). Section 804(d), which, in"
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,11,7,P011.B07,DOC007.P011.B07,49,62,80.0,375.52,380.01,570.99,"terms, establishes an enforceable right to truthful information con- cerning the availability of housing, is such an enactment. A tester who has been the object of a misrepresentation made unlawful under § 804(d) has suffered injury in precisely the form the statute was intended to guard against, and there-"
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,12,1,P012.B01,DOC007.P012.B01,10,26,168.0,59.82,365.25,94.23,"OCTOBER  TERM,  1981 Opinion  of  the  Court 
455  U.  S."
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,12,2,P012.B02,DOC007.P012.B02,96,235,69.0,103.22,366.99,220.39,"fore  has  standing  to maintain  a  claim  for damages  under  the
Act's  provisions. 
That  the  tester  may  have  approached  the
real  estate  agent  fully  expecting  that  he  would  receive  false
information,  and  without  any  intention  of  buying  or  renting  a
home,  does  not  negate  the  simple  fact  of  injury  within  the
meaning  of  §  804(d). 
See  Pierson  v.  Ray,  386  U.  S.  547,  558
(1967);  Evers  v.  Dwyer,  358  U.  S.  202, 204  (1958)  (per
curiam).  Whereas  Congress,  in  prohibiting  discriminatory
refusals  to  sell  or  rent  in  §  804(a)  of  the  Act,  42  U.  S. C."
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,12,3,P012.B03,DOC007.P012.B03,101,135,68.0,217.79,366.78,570.83,"§ 3604(a), 3 required that there be a ""bona fide offer"" to rent or purchase, Congress plainly omitted any such requirement insofar as it banned discriminatory representations in § 804(d). 4 In the instant case, respondent Coleman-the black tester-alleged injury to her statutorily created right to truthful housing information. As part of the complaint, she averred that petitioners told her on four different occasions that apartments were not available in the Henrico County complexes while informing white testers that apartments were available. If the facts are as alleged, then respondent has suffered ""specific injury"" from the challenged acts of.peti- tioners,"
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,12,4,P012.B04,DOC007.P012.B04,100,133,68.0,217.79,366.78,570.83,"see App. 16, 13, and the Art. III requirement of in- jury in fact is satisfied. Respondent Willis' situation is different. He made no alle- gation that petitioners misrepresented to him that apart- 13 For the terms of § 804(a), see n. 2, supra. 14 Congress' decision to confer a broad right of truthful information con- cerning housing availability was undoubtedly influenced by congressional awareness that the intentional provision of misinformation offered a means of maintaining segregated housing. Various witnesses testifying before Congress recounted incidents in which black persons who sought housing were falsely informed that housing was not available."
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,12,5,P012.B05,DOC007.P012.B05,54,96,68.0,217.79,366.78,570.83,"See Hearings on S. 1358, S. 2114, and S. 2280 before the Subcommittee on Housing and Urban Affairs of the Senate Committee on Banking and Currency, 90th Cong., 1st Sess., 99 (1967) (testimony of Roy Wilkins); id., at 204, 206 (statement of Gerard A. Ferere); id., at 497 (statement of Whitney M. Young, Jr.)."
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,13,1,P013.B01,DOC007.P013.B01,100,121,78.0,55.52,376.14,253.59,"HAVENS REALTY CORP. v. COLEMAN 363 Opinion of the Court ments were unavailable in the two apartment complexes. To the contrary, Willis alleged that on each occasion that he inquired he was informed that apartments were available. As such, Willis has alleged no injury to his statutory right to accurate information concerning the availability of housing. We thus discern no support for the Court of Appeals' holding that Willis has standing to sue in his capacity as a tester."" More to the point, because Willis does not allege that he was a victim of a discriminatory misrepresentation, he has not"
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,13,2,P013.B02,DOC007.P013.B02,29,40,78.0,55.52,376.14,253.59,"pleaded a cause of action under § 804(d). We must therefore reverse the Court of Appeals' judgment insofar as it reversed the District Court's dismissal of Willis' ""tester"" claims."
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,13,3,P013.B03,DOC007.P013.B03,100,121,77.0,260.82,376.92,486.29,"B Coleman and Willis argue in this Court, and the Court of Appeals held, that irrespective of their status as testers, they should have been allowed to proceed beyond the plead- ing stage inasmuch as they have alleged that petitioners' steering practices deprived them of the benefits that result from living in an integrated community. This concept of ""neighborhood"" standing differs from that of ""tester"" stand- ing in that the injury asserted is an indirect one: an adverse impact on the neighborhood in which the plaintiff resides re- sulting from the steering of persons other than the plaintiff. By contrast,"
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,13,4,P013.B04,DOC007.P013.B04,51,84,77.0,260.82,376.92,486.29,"the injury underlying tester standing-the de- nial of the tester's own statutory right to truthful housing in- formation caused by misrepresentations to the tester-is a direct one. See Duke Power Co. v. Carolina Environmen- tal Study Group, 438 U. S. 59, 80-81 (1978). The distinction is between ""third-party"" and ""first-party"" standing."
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,13,5,P013.B05,DOC007.P013.B05,60,123,77.0,483.12,375.01,572.31,"This  distinction  is,  however,  of  little  significance in  decid-
ing  whether  a  plaintiff  has  standing to  sue  under  §  812  of  the
Fair  Housing  Act. 
Bellwood,  as we have  already  noted,
held  that  the  only  requirement  for  standing to  sue  under ""  Indeed,  respondent  Willis  made  no  argument  in  this Court  in  defense  of
this  holding and  appears  to  concede  its  error."
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,14,1,P014.B01,DOC007.P014.B01,10,26,172.0,62.52,369.25,96.73,"OCTOBER  TERM,  1981 Opinion  of  the  Court 
455  U.  S."
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,14,2,P014.B02,DOC007.P014.B02,98,137,72.0,104.42,369.99,399.35,"§ 812 is the Art. III requirement of injury in fact. As long as respondents have alleged distinct and palpable injuries that are ""fairly traceable"" to petitioners' actions, the Art. III re- quirement of injury in fact is satisfied. Arlington Heights v. Metropolitan Housing Dev. Corp., 429 U. S. 252, 261 (1977). The question before us, then, is whether injury in fact has been sufficiently alleged. 1 "" The two individual respondents, who according to the com- plaint were ""residents of the City of Richmond or Henrico County,"" alleged that the racial steering practices of petition- ers have deprived them"
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,14,3,P014.B03,DOC007.P014.B03,100,134,72.0,104.42,369.99,399.35,"of ""the right to the important social, professional, business and economic, political and aesthetic benefits of interracial associations that arise from living in in- tegrated communities free from discriminatory housing prac- tices."" App. 13, 7; id., at17, 14, 15. Thetype of injury alleged thus clearly resembles that which we found palpable in Bellwood. In that case, plaintiffs alleged that the steering practices of the defendants, by transforming their neighbor- hood in Bellwood from an integrated into an almost entirely black environment, had deprived them of ""the social and pro- fessional benefits of living in an integrated society"" and had caused"
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,14,4,P014.B04,DOC007.P014.B04,12,24,72.0,104.42,369.99,399.35,"them ""economic injury."" 441 U. S., at 111, 115, and n. 30."
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,14,5,P014.B05,DOC007.P014.B05,89,206,71.0,404.09,369.48,486.63,"16 ,""[A]s  long as  the  plaintiff suffers actual  injury  as  a  result  of  the  defend-
ant's  conduct, he  is  permitted  to prove  that  the  rights  of  another  were  in-
fringed. 
The  central  issue  at  this  stage  of  the  proceedings is  not  who  pos-
sesses  the  legal  rights  protected  by  §  804,  but  whether  respondents  were
genuinely  injured  by conduct  that  violates  someone's  §  804  rights,  and  thus
are  entitled  to  seek  redress  of  that  harm  under  §  812."" 
Gladstone,
Realtors  v.  Village  of  Bellwood,  441  U.  S.,  at  103,  n.  9."
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,14,6,P014.B06,DOC007.P014.B06,102,235,70.0,484.72,367.65,585.83,"""Similarly,  in  Trafficante  v.  Metropolitan  Life  Ins.  Co.,  409  U.  S.  205
(1972),  on  which  Bellwood  relied,  we held  that  two  tenants-one  black and
one  white-of  an  apartment  complex  had  standing  to  sue  under  §  810(a)  of
the  Fair  Housing  Act,  42  U.  S.  C.  §  3610(a),  in challenging  the  alleged  ra-
cial  steering  practices  of  their  landlord. 
The  plaintiffs'  averments  of  in-
jury,  held  sufficient  for  purposes  of  standing,  were  summarized by  the Court  in  the  following  terms:
""(1)  they  had  lost  the  social  benefits  of  living  in  an  integrated  community;
(2)  they  had missed  business  and  professional  advantages  which  would"
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,15,1,P015.B01,DOC007.P015.B01,80,179,80.0,54.42,377.44,204.47,"HAVENS REALTY  CORP.  v.  COLEMAN 363 
Opinion  of  the  Court Petitioners  do  not  dispute  that  the  loss of  social,  profes-
sional,  and  economic  benefits  resulting  from  steering  prac-
tices  constitutes  palpable  injury.  Instead, they  contend  that
Coleman  and  Willis,  by  pleading  simply  that  they  were  resi-
dents  of  the  Richmond  metropolitan  area,  have  failed  to  dem-
onstrate  how  the  asserted  steering  practices  of  petitioners  in
Henrico  County  may  have  affected  the  particular  neighbor-
hoods in  which  the  individual  respondents  resided."
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,15,2,P015.B02,DOC007.P015.B02,102,133,80.0,201.46,377.74,373.17,"It is indeed implausible to argue that petitioners' alleged acts of discrimination could have palpable effects throughout the entire Richmond metropolitan area. At the time rele- vant to this action the city of Richmond contained a popula- tion of nearly 220,000 persons, dispersed over 37 square miles. Henrico County occupied more than 232 square miles, in which roughly 170,000 people made their homes. 18 Our cases have upheld standing based on the effects of dis- crimination only within a ""relatively compact neighborhood,"" Bellwood, 441 U. S., at 114. We have not suggested that discrimination within a single housing complex might"
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,15,3,P015.B03,DOC007.P015.B03,19,32,80.0,201.46,377.74,373.17,"give rise to ""distinct and palpable injury,"" Warth v. Seldin, 422 U. S., at 501, throughout a metropolitan area."
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,15,4,P015.B04,DOC007.P015.B04,100,121,80.0,369.96,377.01,550.51,"Nonetheless, in the absence of further factual develop- ment, we cannot say as a matter of law that no injury could be proved. Respondents have not identified the particular neighborhoods in which they lived, nor established the prox- imity of their homes to the site of petitioners' alleged steering practices. Further pleading and proof might establish that they lived in areas where petitioners' practices had an appre- ciable effect. Under the liberal federal pleading standards, we therefore agree with the Court of Appeals that dismissal have accrued if they had lived with members of minority groups; (3) they bad suffered"
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,15,5,P015.B05,DOC007.P015.B05,24,40,80.0,369.96,377.01,550.51,"embarrassment and economic damage in social, business, and professional activities from being 'stigmatized' as residents of a 'white ghetto.""' 409 U. S., at 208."
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,15,6,P015.B06,DOC007.P015.B06,36,86,80.0,547.04,376.44,583.13,"""8 
According  to  the  Court  of  Appeals,  the  population  of  the  city  of  Rich-
mond  as  of  1978  was  219,883,  while  that  of Henrico County  was  172,922.
633  F.  2d,  at  391,  n.  5."
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,16,1,P016.B01,DOC007.P016.B01,10,26,173.0,59.12,369.85,94.47,"OCTOBER  TERM,  1981 Opinion  of  the  Court 
455  U.  S."
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,16,2,P016.B02,DOC007.P016.B02,101,217,74.0,101.72,371.43,245.29,"on  the  pleadings  is  inappropriate  at  this stage  of  the  litiga-
tion.  At  the  same  time,  we  note  that  the  extreme  generality
of  the  complaint  makes  it  impossible  to  say  that  respondents
have  made  factual  averments  sufficient  if  true  to  demonstrate
injury  in  fact. 
Accordingly,  on  remand,  the District  Court
should  afford  the  plaintiffs an  opportunity  to  make more  defi-
nite  the  allegations  of  the  complaint. 
Cf.  Fed.  Rule  Civ.
Proc.  12(e). 
If after that  opportunity  the  pleadings  fail  to
make  averments  that  meet  the  standing  requirements  estab-
lished  by  the  decisions  of  this  Court,  the  claims  should  be
dismissed."
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,16,3,P016.B03,DOC007.P016.B03,1,1,219.0,244.02,226.34,258.69,C
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,16,4,P016.B04,DOC007.P016.B04,100,143,73.0,261.02,371.63,531.89,"HOME brought suit against petitioners both as a repre- sentative of its members and on its own behalf. In its repre- sentative capacity, HOME sought only injunctive relief. See App. 17, 16; id., at 18-20, 18. Under the terms of the letter settlement reached between petitioners and respond- ents, however, HOME has agreed to abandon its request for injunctive relief in the event the District Court ultimately ap- proves the settlement. Supra, at 370-371, and n. 10. Addi- tionally, in its brief in this Court, HOME suggests that we need not decide whether the organization has standing in its representative"
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,16,5,P016.B05,DOC007.P016.B05,100,145,73.0,261.02,371.63,531.89,"capacity. Brief for Respondents 8, n. 8; id., at 39, n. 35. In view of HOME's apparent willingness to abandon this claim, we think it inappropriate that the Court use its resources to resolve an issue for which ""such small em- bers of controversy.., remain."" Taggart v. Weinacker's, Inc., 397 U. S. 223, 225 (1970) (per curiam). While we therefore will not decide the question involving HOME's rep- resentative standing, we do proceed to decide the question whether HOME has standing in its own right; the organiza- tion continues to press a right to claim damages in that latter capacity."
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,16,6,P016.B06,DOC007.P016.B06,42,89,73.0,529.22,370.01,582.99,"In  determining  whether  HOME  has  standing  under  the
Fair  Housing  Act,  we  conduct  the  same  inquiry  as  in  the  case
of  an  individual:  Has  the  plaintiff  ""'alleged  such  a  personal
stake  in  the  outcome of  the  controversy'  as  to  warrant  his  in-"
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,17,1,P017.B01,DOC007.P017.B01,103,240,83.0,54.42,380.98,267.27,"HAVENS REALTY  CORP.  v.  COLEMAN 363 
Opinion  of  the  Court vocation  of  federal-court jurisdiction""?  Arlington  Heights  v.
Metropolitan Housing  Dev.  Corp.,  429  U.  S.,  at  261  (empha- sis  omitted),  quoting  Baker  v.  Carr,  369  U.  S.  186,  204
(1962).19 
In  the instant  case,  HOME's  complaint  contained
the  following  claims  of  injury  to  the  organization: ""Plaintiff  HOME  has  been  frustrated  by defendants'
racial  steering  practices  in  its  efforts to  assist  equal  ac- cess  to  housing  through  counseling and  other  referral
services.  Plaintiff  HOME  has  had  to devote  significant
resources  to  identify  and  counteract  the  defendant's
[sic]  racially  discriminatory  steering  practices."" 
App.
17, 
16."
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,17,2,P017.B02,DOC007.P017.B02,101,132,82.0,272.96,380.43,496.07,"If, as broadly alleged, petitioners' steering practices have perceptibly impaired HOME's ability to provide counseling and referral services for low- and moderate-income home- seekers, there can be no question that the organization has suffered injury in fact. Such concrete and demonstrable in- jury to the organization's activities-with the consequent drain on the organization's resources-constitutes far more than simply a setback to the organization's abstract social in- terests, see Sierra Club v. Morton, 405 U. S., at 739.1 We therefore conclude, as did the Court of Appeals, that in view of HOME's allegations of injury it was improper for the Dis-"
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,17,3,P017.B03,DOC007.P017.B03,48,69,82.0,272.96,380.43,496.07,"trict Court to dismiss for lack of standing the claims of the organization in its own right. 21 ""We have previously recognized that organizations are entitled to sue on their own behalf for injuries they have sustained. E. g., Warth v. Seldin, 422 U. S. 490, 511 (1975)."
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,17,4,P017.B04,DOC007.P017.B04,46,108,83.0,492.87,379.44,550.41,"'That  the  alleged  injury  results  from  the  organization's  noneconomic  in-
terest  in  encouraging  open  housing  does  not  affect  the nature  of  the  injury
suffered,  Arlington  Heights  v.  Metropolitan  Housing  Dev.  Corp.,  429
U.  S.  252,  263  (1977),  and accordingly does  not  deprive  the  organization  of
standing."
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,17,5,P017.B05,DOC007.P017.B05,30,65,82.0,547.57,378.87,583.31,"""  Of  course,  HOME  will  have  to  demonstrate  at  trial  that  it  has  indeed
suffered  impairment  in  its  role  of  facilitating  open  housing before  it  will  be
entitled  to  judicial  relief."
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,18,1,P018.B01,DOC007.P018.B01,11,27,164.0,60.62,361.25,119.29,"OCTOBER  TERM,  1981 Opinion  of  the  Court 
455  U.  S. IV"
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,18,2,P018.B02,DOC007.P018.B02,100,129,64.0,123.02,361.12,324.49,"Petitioners argue that even if respondents do have stand- ing to sue under the Fair Housing Act, their claims are time- barred under § 812(a) of the Fair Housing Act, 42 U. S. C. § 3612(a). That section requires that a civil suit be brought within 180 days after the alleged occurrence of a discrimina- tory housing practice.' As petitioners note, although five different specific incidents allegedly in violation of the Fair Housing Act are detailed in the complaint, the four involving Coleman occurred more than 180 days before the complaint was filed, and the fifth, which was within 180"
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,18,3,P018.B03,DOC007.P018.B03,47,59,64.0,123.02,361.12,324.49,"days of filing, involved only Coles, whose claims are already the subject of a consent order entered by the District Court. The Court of Appeals, adopting a ""continuing violation"" theory, held that because the Coles incident fell within the limitations period, none of the claims was barred."
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,18,4,P018.B04,DOC007.P018.B04,100,141,63.0,322.92,362.04,560.53,"We agree with the Court of Appeals that for purposes of § 812(a), a ""continuing violation"" of the Fair Housing Act should be treated differently from one discrete act of dis- crimination. Statutes of limitations such as that contained in § 812(a) are intended to keep stale claims out of the courts. See Chase Securities Corp. v. Donaldson, 325 U. S. 304, 314 (1945). Where the challenged violation is a continuing one, the staleness concern disappears. Petitioners' wooden appli- cation of § 812(a), which ignores the continuing nature of the alleged violation, only undermines the broad remedial intent of Congress"
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,18,5,P018.B05,DOC007.P018.B05,66,96,63.0,322.92,362.04,560.53,"embodied in the Act, see Jones v. Alfred H. Mayer Co., 392 U. S. 409, 417 (1968). Cf. Zipes v. Trans World Airlines, Inc., post, at 398. Like the Court of Ap- peals, we therefore conclude that where a plaintiff, pursuant 'The section reads in pertinent part: ""A civil action shall be commenced within one hundred and eighty days after the alleged discriminatory housing practice occurred."""
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,19,1,P019.B01,DOC007.P019.B01,55,120,88.0,53.32,386.0,164.57,"HAVENS REALTY  CORP.  v.  COLEMAN 363 
Opinion  of  the  Court to  the  Fair  Housing Act,  challenges  not  just  one  incident  of
conduct violative  of  the  Act,  but  an  unlawful  practice  ""  that
continues into  the  limitations  period,  the  complaint  is  timely
when  it  is  filed  within  180  days  of  the  last  asserted  occurrence
of  that  practice."
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,19,2,P019.B02,DOC007.P019.B02,100,125,87.0,161.16,386.0,475.87,"Applying this principle to the ""neighborhood"" claims of Coleman and Willis, we agree with the Court of Appeals that the 180-day statute of limitations is no bar. Willis and Cole- man have alleged that petitioners' continuing pattern, prac- tice, and policy of unlawful racial steering has deprived them of the benefits of interracial association arising from living in an integrated neighborhood. Plainly the claims, as currently alleged, are based not solely on isolated incidents involving the two respondents, but a continuing violation manifested in a number of incidents-including at least one (involving Coles) that is asserted to have occurred within"
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,19,3,P019.B03,DOC007.P019.B03,99,126,87.0,161.16,386.0,475.87,"the 180-day period. HOME, too, claims injury to its counseling and re- ferral services not only from the incidents involving Coleman and Willis, but also from a continuing policy and practice of unlawful racial steering that extends through the last alleged incident. We do not agree with the Court of Appeals, how- ever, that insofar as respondent Coleman has standing to as- sert a claim as a ""tester,"" she may take advantage of the ""continuing violation"" theory. Her tester claim is, in es- sence, that on four isolated occasions she received false in- formation from petitioners in violation of §"
packet_3,DOC007,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,19,4,P019.B04,DOC007.P019.B04,36,54,87.0,161.16,386.0,475.87,"804(d). It is not alleged, nor could it be, that the incident of steering involving Coles on July 13, 1978, deprived Coleman of her § 804(d) right to truthful housing information. See App. 16, 13."
